&{5 0 0xc000004438} , 2 , 0 , illegal bishop move
&{5 0 0xc000004438} , 2 , 1 , illegal bishop move
&{5 0 0xc000004438} , 2 , 2 , illegal bishop move
&{5 0 0xc000004438} , 2 , 3 , test
&{5 0 0xc000004438} , 2 , 4 , illegal bishop move
&{5 0 0xc000004438} , 2 , 5 , illegal bishop move
&{5 0 0xc000004438} , 2 , 6 , illegal bishop move
&{5 0 0xc000004438} , 2 , 7 , illegal bishop move
&{5 0 0xc000004438} , 3 , 0 , illegal bishop move
&{5 0 0xc000004438} , 3 , 1 , illegal bishop move
&{5 0 0xc000004438} , 3 , 2 , test
&{5 0 0xc000004438} , 3 , 3 , illegal bishop move
&{5 0 0xc000004438} , 3 , 4 , illegal bishop move
&{5 0 0xc000004438} , 3 , 5 , illegal bishop move
&{5 0 0xc000004438} , 3 , 6 , illegal bishop move
&{5 0 0xc000004438} , 3 , 7 , illegal bishop move
&{5 0 0xc000004438} , 4 , 0 , illegal bishop move
&{5 0 0xc000004438} , 4 , 1 , test
&{5 0 0xc000004438} , 4 , 2 , illegal bishop move
&{5 0 0xc000004438} , 4 , 3 , illegal bishop move
&{5 0 0xc000004438} , 4 , 4 , illegal bishop move
&{5 0 0xc000004438} , 4 , 5 , illegal bishop move
&{5 0 0xc000004438} , 4 , 6 , illegal bishop move
&{5 0 0xc000004438} , 4 , 7 , illegal bishop move
&{5 0 0xc000004438} , 5 , 1 , illegal bishop move
&{5 0 0xc000004438} , 5 , 2 , illegal bishop move
&{5 0 0xc000004438} , 5 , 3 , illegal bishop move
&{5 0 0xc000004438} , 5 , 4 , illegal bishop move
&{5 0 0xc000004438} , 5 , 5 , illegal bishop move
&{5 0 0xc000004438} , 5 , 6 , illegal bishop move
&{5 0 0xc000004438} , 5 , 7 , illegal bishop move
&{5 0 0xc000004438} , 6 , 0 , illegal bishop move
&{5 0 0xc000004438} , 6 , 1 , square occupied by an ally piece
&{5 0 0xc000004438} , 6 , 2 , illegal bishop move
&{5 0 0xc000004438} , 6 , 3 , illegal bishop move
&{5 0 0xc000004438} , 6 , 4 , illegal bishop move
&{5 0 0xc000004438} , 6 , 5 , illegal bishop move
&{5 0 0xc000004438} , 6 , 6 , illegal bishop move
&{5 0 0xc000004438} , 6 , 7 , illegal bishop move
&{5 0 0xc000004438} , 7 , 0 , illegal bishop move
&{5 0 0xc000004438} , 7 , 1 , illegal bishop move
&{5 0 0xc000004438} , 7 , 2 , bishop blocked
&{5 0 0xc000004438} , 7 , 3 , illegal bishop move
&{5 0 0xc000004438} , 7 , 4 , illegal bishop move
&{5 0 0xc000004438} , 7 , 5 , illegal bishop move
&{5 0 0xc000004438} , 7 , 6 , illegal bishop move
&{5 0 0xc000004438} , 7 , 7 , illegal bishop move
&{6 0 0xc000004090} , 0 , 0 , not legal move
&{6 0 0xc000004090} , 0 , 2 , test
&{6 0 0xc000004090} , 0 , 3 , test
&{6 0 0xc000004090} , 0 , 4 , not legal move
&{6 0 0xc000004090} , 0 , 5 , not legal move
&{6 0 0xc000004090} , 0 , 6 , not legal move
&{6 0 0xc000004090} , 0 , 7 , not legal move
&{6 0 0xc000004090} , 1 , 0 , not legal move
&{6 0 0xc000004090} , 1 , 1 , not legal move
&{6 0 0xc000004090} , 1 , 2 , not legal move
&{6 0 0xc000004090} , 1 , 3 , not legal move
&{6 0 0xc000004090} , 1 , 4 , not legal move
&{6 0 0xc000004090} , 1 , 5 , not legal move
&{6 0 0xc000004090} , 1 , 6 , not legal move
&{6 0 0xc000004090} , 1 , 7 , not legal move
&{6 0 0xc000004090} , 2 , 0 , not legal move
&{6 0 0xc000004090} , 2 , 1 , not legal move
&{6 0 0xc000004090} , 2 , 2 , not legal move
&{6 0 0xc000004090} , 2 , 3 , not legal move
&{6 0 0xc000004090} , 2 , 4 , not legal move
&{6 0 0xc000004090} , 2 , 5 , not legal move
&{6 0 0xc000004090} , 2 , 6 , not legal move
&{6 0 0xc000004090} , 2 , 7 , not legal move
&{6 0 0xc000004090} , 3 , 0 , not legal move
&{6 0 0xc000004090} , 3 , 1 , not legal move
&{6 0 0xc000004090} , 3 , 2 , not legal move
&{6 0 0xc000004090} , 3 , 3 , not legal move
&{6 0 0xc000004090} , 3 , 4 , not legal move
&{6 0 0xc000004090} , 3 , 5 , not legal move
&{6 0 0xc000004090} , 3 , 6 , not legal move
&{6 0 0xc000004090} , 3 , 7 , not legal move
&{6 0 0xc000004090} , 4 , 0 , not legal move
&{6 0 0xc000004090} , 4 , 1 , not legal move
&{6 0 0xc000004090} , 4 , 2 , not legal move
&{6 0 0xc000004090} , 4 , 3 , not legal move
&{6 0 0xc000004090} , 4 , 4 , not legal move
&{6 0 0xc000004090} , 4 , 5 , not legal move
&{6 0 0xc000004090} , 4 , 6 , not legal move
&{6 0 0xc000004090} , 4 , 7 , not legal move
&{6 0 0xc000004090} , 5 , 0 , not legal move
&{6 0 0xc000004090} , 5 , 1 , not legal move
&{6 0 0xc000004090} , 5 , 2 , not legal move
&{6 0 0xc000004090} , 5 , 3 , not legal move
&{6 0 0xc000004090} , 5 , 4 , not legal move
&{6 0 0xc000004090} , 5 , 5 , not legal move
&{6 0 0xc000004090} , 5 , 6 , not legal move
&{6 0 0xc000004090} , 5 , 7 , not legal move
&{6 0 0xc000004090} , 6 , 0 , not legal move
&{6 0 0xc000004090} , 6 , 1 , not legal move
&{6 0 0xc000004090} , 6 , 2 , not legal move
&{6 0 0xc000004090} , 6 , 3 , not legal move
&{6 0 0xc000004090} , 6 , 4 , not legal move
&{6 0 0xc000004090} , 6 , 5 , not legal move
&{6 0 0xc000004090} , 6 , 6 , not legal move
&{6 0 0xc000004090} , 6 , 7 , not legal move
&{6 0 0xc000004090} , 7 , 0 , not legal move
&{6 0 0xc000004090} , 7 , 1 , not legal move
&{6 0 0xc000004090} , 7 , 2 , not legal move
&{6 0 0xc000004090} , 7 , 3 , not legal move
&{6 0 0xc000004090} , 7 , 4 , not legal move
&{6 0 0xc000004090} , 7 , 5 , not legal move
&{6 0 0xc000004090} , 7 , 6 , not legal move
&{6 0 0xc000004090} , 7 , 7 , not legal move
&{6 0 0xc000004150} , 0 , 0 , not legal move
&{6 0 0xc000004150} , 0 , 1 , not legal move
&{6 0 0xc000004150} , 0 , 2 , not legal move
&{6 0 0xc000004150} , 0 , 3 , not legal move
&{6 0 0xc000004150} , 0 , 4 , not legal move
&{6 0 0xc000004150} , 0 , 5 , not legal move
&{6 0 0xc000004150} , 0 , 6 , not legal move
&{6 0 0xc000004150} , 0 , 7 , not legal move
&{6 0 0xc000004150} , 1 , 0 , not legal move
&{6 0 0xc000004150} , 1 , 2 , test
&{6 0 0xc000004150} , 1 , 3 , test
&{6 0 0xc000004150} , 1 , 4 , not legal move
&{6 0 0xc000004150} , 1 , 5 , not legal move
&{6 0 0xc000004150} , 1 , 6 , not legal move
&{6 0 0xc000004150} , 1 , 7 , not legal move
&{6 0 0xc000004150} , 2 , 0 , not legal move
&{6 0 0xc000004150} , 2 , 1 , not legal move
&{6 0 0xc000004150} , 2 , 2 , not legal move
&{6 0 0xc000004150} , 2 , 3 , not legal move
&{6 0 0xc000004150} , 2 , 4 , not legal move
&{6 0 0xc000004150} , 2 , 5 , not legal move
&{6 0 0xc000004150} , 2 , 6 , not legal move
&{6 0 0xc000004150} , 2 , 7 , not legal move
&{6 0 0xc000004150} , 3 , 0 , not legal move
&{6 0 0xc000004150} , 3 , 1 , not legal move
&{6 0 0xc000004150} , 3 , 2 , not legal move
&{6 0 0xc000004150} , 3 , 3 , not legal move
&{6 0 0xc000004150} , 3 , 4 , not legal move
&{6 0 0xc000004150} , 3 , 5 , not legal move
&{6 0 0xc000004150} , 3 , 6 , not legal move
&{6 0 0xc000004150} , 3 , 7 , not legal move
&{6 0 0xc000004150} , 4 , 0 , not legal move
&{6 0 0xc000004150} , 4 , 1 , not legal move
&{6 0 0xc000004150} , 4 , 2 , not legal move
&{6 0 0xc000004150} , 4 , 3 , not legal move
&{6 0 0xc000004150} , 4 , 4 , not legal move
&{6 0 0xc000004150} , 4 , 5 , not legal move
&{6 0 0xc000004150} , 4 , 6 , not legal move
&{6 0 0xc000004150} , 4 , 7 , not legal move
&{6 0 0xc000004150} , 5 , 0 , not legal move
&{6 0 0xc000004150} , 5 , 1 , not legal move
&{6 0 0xc000004150} , 5 , 2 , not legal move
&{6 0 0xc000004150} , 5 , 3 , not legal move
&{6 0 0xc000004150} , 5 , 4 , not legal move
&{6 0 0xc000004150} , 5 , 5 , not legal move
&{6 0 0xc000004150} , 5 , 6 , not legal move
&{6 0 0xc000004150} , 5 , 7 , not legal move
&{6 0 0xc000004150} , 6 , 0 , not legal move
&{6 0 0xc000004150} , 6 , 1 , not legal move
&{6 0 0xc000004150} , 6 , 2 , not legal move
&{6 0 0xc000004150} , 6 , 3 , not legal move
&{6 0 0xc000004150} , 6 , 4 , not legal move
&{6 0 0xc000004150} , 6 , 5 , not legal move
&{6 0 0xc000004150} , 6 , 6 , not legal move
&{6 0 0xc000004150} , 6 , 7 , not legal move
&{6 0 0xc000004150} , 7 , 0 , not legal move
&{6 0 0xc000004150} , 7 , 1 , not legal move
&{6 0 0xc000004150} , 7 , 2 , not legal move
&{6 0 0xc000004150} , 7 , 3 , not legal move
&{6 0 0xc000004150} , 7 , 4 , not legal move
&{6 0 0xc000004150} , 7 , 5 , not legal move
&{6 0 0xc000004150} , 7 , 6 , not legal move
&{6 0 0xc000004150} , 7 , 7 , not legal move
&{6 0 0xc000004210} , 0 , 0 , not legal move
&{6 0 0xc000004210} , 0 , 1 , not legal move
&{6 0 0xc000004210} , 0 , 2 , not legal move
&{6 0 0xc000004210} , 0 , 3 , not legal move
&{6 0 0xc000004210} , 0 , 4 , not legal move
&{6 0 0xc000004210} , 0 , 5 , not legal move
&{6 0 0xc000004210} , 0 , 6 , not legal move
&{6 0 0xc000004210} , 0 , 7 , not legal move
&{6 0 0xc000004210} , 1 , 0 , not legal move
&{6 0 0xc000004210} , 1 , 1 , not legal move
&{6 0 0xc000004210} , 1 , 2 , not legal move
&{6 0 0xc000004210} , 1 , 3 , not legal move
&{6 0 0xc000004210} , 1 , 4 , not legal move
&{6 0 0xc000004210} , 1 , 5 , not legal move
&{6 0 0xc000004210} , 1 , 6 , not legal move
&{6 0 0xc000004210} , 1 , 7 , not legal move
&{6 0 0xc000004210} , 2 , 0 , not legal move
&{6 0 0xc000004210} , 2 , 2 , not legal move
&{6 0 0xc000004210} , 2 , 3 , pawn move blocked
&{6 0 0xc000004210} , 2 , 4 , not legal move
&{6 0 0xc000004210} , 2 , 5 , not legal move
&{6 0 0xc000004210} , 2 , 6 , not legal move
&{6 0 0xc000004210} , 2 , 7 , not legal move
&{6 0 0xc000004210} , 3 , 0 , not legal move
&{6 0 0xc000004210} , 3 , 1 , not legal move
&{6 0 0xc000004210} , 3 , 2 , not legal move
&{6 0 0xc000004210} , 3 , 3 , not legal move
&{6 0 0xc000004210} , 3 , 4 , not legal move
&{6 0 0xc000004210} , 3 , 5 , not legal move
&{6 0 0xc000004210} , 3 , 6 , not legal move
&{6 0 0xc000004210} , 3 , 7 , not legal move
&{6 0 0xc000004210} , 4 , 0 , not legal move
&{6 0 0xc000004210} , 4 , 1 , not legal move
&{6 0 0xc000004210} , 4 , 2 , not legal move
&{6 0 0xc000004210} , 4 , 3 , not legal move
&{6 0 0xc000004210} , 4 , 4 , not legal move
&{6 0 0xc000004210} , 4 , 5 , not legal move
&{6 0 0xc000004210} , 4 , 6 , not legal move
&{6 0 0xc000004210} , 4 , 7 , not legal move
&{6 0 0xc000004210} , 5 , 0 , not legal move
&{6 0 0xc000004210} , 5 , 1 , not legal move
&{6 0 0xc000004210} , 5 , 2 , not legal move
&{6 0 0xc000004210} , 5 , 3 , not legal move
&{6 0 0xc000004210} , 5 , 4 , not legal move
&{6 0 0xc000004210} , 5 , 5 , not legal move
&{6 0 0xc000004210} , 5 , 6 , not legal move
&{6 0 0xc000004210} , 5 , 7 , not legal move
&{6 0 0xc000004210} , 6 , 0 , not legal move
&{6 0 0xc000004210} , 6 , 1 , not legal move
&{6 0 0xc000004210} , 6 , 2 , not legal move
&{6 0 0xc000004210} , 6 , 3 , not legal move
&{6 0 0xc000004210} , 6 , 4 , not legal move
&{6 0 0xc000004210} , 6 , 5 , not legal move
&{6 0 0xc000004210} , 6 , 6 , not legal move
&{6 0 0xc000004210} , 6 , 7 , not legal move
&{6 0 0xc000004210} , 7 , 0 , not legal move
&{6 0 0xc000004210} , 7 , 1 , not legal move
&{6 0 0xc000004210} , 7 , 2 , not legal move
&{6 0 0xc000004210} , 7 , 3 , not legal move
&{6 0 0xc000004210} , 7 , 4 , not legal move
&{6 0 0xc000004210} , 7 , 5 , not legal move
&{6 0 0xc000004210} , 7 , 6 , not legal move
&{6 0 0xc000004210} , 7 , 7 , not legal move
&{6 0 0xc0000042d0} , 0 , 0 , not legal move
&{6 0 0xc0000042d0} , 0 , 1 , not legal move
&{6 0 0xc0000042d0} , 0 , 2 , not legal move
&{6 0 0xc0000042d0} , 0 , 3 , not legal move
&{6 0 0xc0000042d0} , 0 , 4 , not legal move
&{6 0 0xc0000042d0} , 0 , 5 , not legal move
&{6 0 0xc0000042d0} , 0 , 6 , not legal move
&{6 0 0xc0000042d0} , 0 , 7 , not legal move
&{6 0 0xc0000042d0} , 1 , 0 , not legal move
&{6 0 0xc0000042d0} , 1 , 1 , not legal move
&{6 0 0xc0000042d0} , 1 , 2 , not legal move
&{6 0 0xc0000042d0} , 1 , 3 , not legal move
&{6 0 0xc0000042d0} , 1 , 4 , not legal move
&{6 0 0xc0000042d0} , 1 , 5 , not legal move
&{6 0 0xc0000042d0} , 1 , 6 , not legal move
&{6 0 0xc0000042d0} , 1 , 7 , not legal move
&{6 0 0xc0000042d0} , 2 , 0 , not legal move
&{6 0 0xc0000042d0} , 2 , 1 , not legal move
&{6 0 0xc0000042d0} , 2 , 2 , not legal move
&{6 0 0xc0000042d0} , 2 , 3 , not legal move
&{6 0 0xc0000042d0} , 2 , 4 , not legal move
&{6 0 0xc0000042d0} , 2 , 5 , not legal move
&{6 0 0xc0000042d0} , 2 , 6 , not legal move
&{6 0 0xc0000042d0} , 2 , 7 , not legal move
&{6 0 0xc0000042d0} , 3 , 0 , not legal move
&{6 0 0xc0000042d0} , 3 , 2 , test
&{6 0 0xc0000042d0} , 3 , 3 , test
&{6 0 0xc0000042d0} , 3 , 4 , not legal move
&{6 0 0xc0000042d0} , 3 , 5 , not legal move
&{6 0 0xc0000042d0} , 3 , 6 , not legal move
&{6 0 0xc0000042d0} , 3 , 7 , not legal move
&{6 0 0xc0000042d0} , 4 , 0 , not legal move
&{6 0 0xc0000042d0} , 4 , 1 , not legal move
&{6 0 0xc0000042d0} , 4 , 2 , not legal move
&{6 0 0xc0000042d0} , 4 , 3 , not legal move
&{6 0 0xc0000042d0} , 4 , 4 , not legal move
&{6 0 0xc0000042d0} , 4 , 5 , not legal move
&{6 0 0xc0000042d0} , 4 , 6 , not legal move
&{6 0 0xc0000042d0} , 4 , 7 , not legal move
&{6 0 0xc0000042d0} , 5 , 0 , not legal move
&{6 0 0xc0000042d0} , 5 , 1 , not legal move
&{6 0 0xc0000042d0} , 5 , 2 , not legal move
&{6 0 0xc0000042d0} , 5 , 3 , not legal move
&{6 0 0xc0000042d0} , 5 , 4 , not legal move
&{6 0 0xc0000042d0} , 5 , 5 , not legal move
&{6 0 0xc0000042d0} , 5 , 6 , not legal move
&{6 0 0xc0000042d0} , 5 , 7 , not legal move
&{6 0 0xc0000042d0} , 6 , 0 , not legal move
&{6 0 0xc0000042d0} , 6 , 1 , not legal move
&{6 0 0xc0000042d0} , 6 , 2 , not legal move
&{6 0 0xc0000042d0} , 6 , 3 , not legal move
&{6 0 0xc0000042d0} , 6 , 4 , not legal move
&{6 0 0xc0000042d0} , 6 , 5 , not legal move
&{6 0 0xc0000042d0} , 6 , 6 , not legal move
&{6 0 0xc0000042d0} , 6 , 7 , not legal move
&{6 0 0xc0000042d0} , 7 , 0 , not legal move
&{6 0 0xc0000042d0} , 7 , 1 , not legal move
&{6 0 0xc0000042d0} , 7 , 2 , not legal move
&{6 0 0xc0000042d0} , 7 , 3 , not legal move
&{6 0 0xc0000042d0} , 7 , 4 , not legal move
&{6 0 0xc0000042d0} , 7 , 5 , not legal move
&{6 0 0xc0000042d0} , 7 , 6 , not legal move
&{6 0 0xc0000042d0} , 7 , 7 , not legal move
&{6 0 0xc0000043c0} , 0 , 0 , not legal move
&{6 0 0xc0000043c0} , 0 , 1 , not legal move
&{6 0 0xc0000043c0} , 0 , 2 , not legal move
&{6 0 0xc0000043c0} , 0 , 3 , not legal move
&{6 0 0xc0000043c0} , 0 , 4 , not legal move
&{6 0 0xc0000043c0} , 0 , 5 , not legal move
&{6 0 0xc0000043c0} , 0 , 6 , not legal move
&{6 0 0xc0000043c0} , 0 , 7 , not legal move
&{6 0 0xc0000043c0} , 1 , 0 , not legal move
&{6 0 0xc0000043c0} , 1 , 1 , not legal move
&{6 0 0xc0000043c0} , 1 , 2 , not legal move
&{6 0 0xc0000043c0} , 1 , 3 , not legal move
&{6 0 0xc0000043c0} , 1 , 4 , not legal move
&{6 0 0xc0000043c0} , 1 , 5 , not legal move
&{6 0 0xc0000043c0} , 1 , 6 , not legal move
&{6 0 0xc0000043c0} , 1 , 7 , not legal move
&{6 0 0xc0000043c0} , 2 , 0 , not legal move
&{6 0 0xc0000043c0} , 2 , 1 , not legal move
&{6 0 0xc0000043c0} , 2 , 2 , not legal move
&{6 0 0xc0000043c0} , 2 , 3 , not legal move
&{6 0 0xc0000043c0} , 2 , 4 , not legal move
&{6 0 0xc0000043c0} , 2 , 5 , not legal move
&{6 0 0xc0000043c0} , 2 , 6 , not legal move
&{6 0 0xc0000043c0} , 2 , 7 , not legal move
&{6 0 0xc0000043c0} , 3 , 0 , not legal move
&{6 0 0xc0000043c0} , 3 , 1 , not legal move
&{6 0 0xc0000043c0} , 3 , 2 , not legal move
&{6 0 0xc0000043c0} , 3 , 3 , not legal move
&{6 0 0xc0000043c0} , 3 , 4 , not legal move
&{6 0 0xc0000043c0} , 3 , 5 , not legal move
&{6 0 0xc0000043c0} , 3 , 6 , not legal move
&{6 0 0xc0000043c0} , 3 , 7 , not legal move
&{6 0 0xc0000043c0} , 4 , 0 , not legal move
&{6 0 0xc0000043c0} , 4 , 1 , not legal move
&{6 0 0xc0000043c0} , 4 , 2 , not legal move
&{6 0 0xc0000043c0} , 4 , 4 , not legal move
&{6 0 0xc0000043c0} , 4 , 5 , not legal move
&{6 0 0xc0000043c0} , 4 , 6 , not legal move
&{6 0 0xc0000043c0} , 4 , 7 , not legal move
&{6 0 0xc0000043c0} , 5 , 0 , not legal move
&{6 0 0xc0000043c0} , 5 , 1 , not legal move
&{6 0 0xc0000043c0} , 5 , 2 , not legal move
&{6 0 0xc0000043c0} , 5 , 3 , not legal move
&{6 0 0xc0000043c0} , 5 , 4 , not legal move
&{6 0 0xc0000043c0} , 5 , 5 , not legal move
&{6 0 0xc0000043c0} , 5 , 6 , not legal move
&{6 0 0xc0000043c0} , 5 , 7 , not legal move
&{6 0 0xc0000043c0} , 6 , 0 , not legal move
&{6 0 0xc0000043c0} , 6 , 1 , not legal move
&{6 0 0xc0000043c0} , 6 , 2 , not legal move
&{6 0 0xc0000043c0} , 6 , 3 , not legal move
&{6 0 0xc0000043c0} , 6 , 4 , not legal move
&{6 0 0xc0000043c0} , 6 , 5 , not legal move
&{6 0 0xc0000043c0} , 6 , 6 , not legal move
&{6 0 0xc0000043c0} , 6 , 7 , not legal move
&{6 0 0xc0000043c0} , 7 , 0 , not legal move
&{6 0 0xc0000043c0} , 7 , 1 , not legal move
&{6 0 0xc0000043c0} , 7 , 2 , not legal move
&{6 0 0xc0000043c0} , 7 , 3 , not legal move
&{6 0 0xc0000043c0} , 7 , 4 , not legal move
&{6 0 0xc0000043c0} , 7 , 5 , not legal move
&{6 0 0xc0000043c0} , 7 , 6 , not legal move
&{6 0 0xc0000043c0} , 7 , 7 , not legal move
&{-1 0 0x7ff7c4720140} , 0 , 0 , this piece is taken
&{-1 0 0x7ff7c4720140} , 0 , 1 , this piece is taken
&{-1 0 0x7ff7c4720140} , 0 , 2 , this piece is taken
&{-1 0 0x7ff7c4720140} , 0 , 3 , this piece is taken
&{-1 0 0x7ff7c4720140} , 0 , 4 , this piece is taken
&{-1 0 0x7ff7c4720140} , 0 , 5 , this piece is taken
&{-1 0 0x7ff7c4720140} , 0 , 6 , this piece is taken
&{-1 0 0x7ff7c4720140} , 0 , 7 , this piece is taken
&{-1 0 0x7ff7c4720140} , 1 , 0 , this piece is taken
&{-1 0 0x7ff7c4720140} , 1 , 1 , this piece is taken
&{-1 0 0x7ff7c4720140} , 1 , 2 , this piece is taken
&{-1 0 0x7ff7c4720140} , 1 , 3 , this piece is taken
&{-1 0 0x7ff7c4720140} , 1 , 4 , this piece is taken
&{-1 0 0x7ff7c4720140} , 1 , 5 , this piece is taken
&{-1 0 0x7ff7c4720140} , 1 , 6 , this piece is taken
&{-1 0 0x7ff7c4720140} , 1 , 7 , this piece is taken
&{-1 0 0x7ff7c4720140} , 2 , 0 , this piece is taken
&{-1 0 0x7ff7c4720140} , 2 , 1 , this piece is taken
&{-1 0 0x7ff7c4720140} , 2 , 2 , this piece is taken
&{-1 0 0x7ff7c4720140} , 2 , 3 , this piece is taken
&{-1 0 0x7ff7c4720140} , 2 , 4 , this piece is taken
&{-1 0 0x7ff7c4720140} , 2 , 5 , this piece is taken
&{-1 0 0x7ff7c4720140} , 2 , 6 , this piece is taken
&{-1 0 0x7ff7c4720140} , 2 , 7 , this piece is taken
&{-1 0 0x7ff7c4720140} , 3 , 0 , this piece is taken
&{-1 0 0x7ff7c4720140} , 3 , 1 , this piece is taken
&{-1 0 0x7ff7c4720140} , 3 , 2 , this piece is taken
&{-1 0 0x7ff7c4720140} , 3 , 3 , this piece is taken
&{-1 0 0x7ff7c4720140} , 3 , 4 , this piece is taken
&{-1 0 0x7ff7c4720140} , 3 , 5 , this piece is taken
&{-1 0 0x7ff7c4720140} , 3 , 6 , this piece is taken
&{-1 0 0x7ff7c4720140} , 3 , 7 , this piece is taken
&{-1 0 0x7ff7c4720140} , 4 , 0 , this piece is taken
&{-1 0 0x7ff7c4720140} , 4 , 1 , this piece is taken
&{-1 0 0x7ff7c4720140} , 4 , 2 , this piece is taken
&{-1 0 0x7ff7c4720140} , 4 , 3 , this piece is taken
&{-1 0 0x7ff7c4720140} , 4 , 4 , this piece is taken
&{-1 0 0x7ff7c4720140} , 4 , 5 , this piece is taken
&{-1 0 0x7ff7c4720140} , 4 , 6 , this piece is taken
&{-1 0 0x7ff7c4720140} , 4 , 7 , this piece is taken
&{-1 0 0x7ff7c4720140} , 5 , 0 , this piece is taken
&{-1 0 0x7ff7c4720140} , 5 , 1 , this piece is taken
&{-1 0 0x7ff7c4720140} , 5 , 2 , this piece is taken
&{-1 0 0x7ff7c4720140} , 5 , 3 , this piece is taken
&{-1 0 0x7ff7c4720140} , 5 , 4 , this piece is taken
&{-1 0 0x7ff7c4720140} , 5 , 5 , this piece is taken
&{-1 0 0x7ff7c4720140} , 5 , 6 , this piece is taken
&{-1 0 0x7ff7c4720140} , 5 , 7 , this piece is taken
&{-1 0 0x7ff7c4720140} , 6 , 0 , this piece is taken
&{-1 0 0x7ff7c4720140} , 6 , 1 , this piece is taken
&{-1 0 0x7ff7c4720140} , 6 , 2 , this piece is taken
&{-1 0 0x7ff7c4720140} , 6 , 3 , this piece is taken
&{-1 0 0x7ff7c4720140} , 6 , 4 , this piece is taken
&{-1 0 0x7ff7c4720140} , 6 , 5 , this piece is taken
&{-1 0 0x7ff7c4720140} , 6 , 6 , this piece is taken
&{-1 0 0x7ff7c4720140} , 6 , 7 , this piece is taken
&{-1 0 0x7ff7c4720140} , 7 , 0 , this piece is taken
&{-1 0 0x7ff7c4720140} , 7 , 1 , this piece is taken
&{-1 0 0x7ff7c4720140} , 7 , 2 , this piece is taken
&{-1 0 0x7ff7c4720140} , 7 , 3 , this piece is taken
&{-1 0 0x7ff7c4720140} , 7 , 4 , this piece is taken
&{-1 0 0x7ff7c4720140} , 7 , 5 , this piece is taken
&{-1 0 0x7ff7c4720140} , 7 , 6 , this piece is taken
&{-1 0 0x7ff7c4720140} , 7 , 7 , this piece is taken
&{6 0 0xc000004510} , 0 , 0 , not legal move
&{6 0 0xc000004510} , 0 , 1 , not legal move
&{6 0 0xc000004510} , 0 , 2 , not legal move
&{6 0 0xc000004510} , 0 , 3 , not legal move
&{6 0 0xc000004510} , 0 , 4 , not legal move
&{6 0 0xc000004510} , 0 , 5 , not legal move
&{6 0 0xc000004510} , 0 , 6 , not legal move
&{6 0 0xc000004510} , 0 , 7 , not legal move
&{6 0 0xc000004510} , 1 , 0 , not legal move
&{6 0 0xc000004510} , 1 , 1 , not legal move
&{6 0 0xc000004510} , 1 , 2 , not legal move
&{6 0 0xc000004510} , 1 , 3 , not legal move
&{6 0 0xc000004510} , 1 , 4 , not legal move
&{6 0 0xc000004510} , 1 , 5 , not legal move
&{6 0 0xc000004510} , 1 , 6 , not legal move
&{6 0 0xc000004510} , 1 , 7 , not legal move
&{6 0 0xc000004510} , 2 , 0 , not legal move
&{6 0 0xc000004510} , 2 , 1 , not legal move
&{6 0 0xc000004510} , 2 , 2 , not legal move
&{6 0 0xc000004510} , 2 , 3 , not legal move
&{6 0 0xc000004510} , 2 , 4 , not legal move
&{6 0 0xc000004510} , 2 , 5 , not legal move
&{6 0 0xc000004510} , 2 , 6 , not legal move
&{6 0 0xc000004510} , 2 , 7 , not legal move
&{6 0 0xc000004510} , 3 , 0 , not legal move
&{6 0 0xc000004510} , 3 , 1 , not legal move
&{6 0 0xc000004510} , 3 , 2 , not legal move
&{6 0 0xc000004510} , 3 , 3 , not legal move
&{6 0 0xc000004510} , 3 , 4 , not legal move
&{6 0 0xc000004510} , 3 , 5 , not legal move
&{6 0 0xc000004510} , 3 , 6 , not legal move
&{6 0 0xc000004510} , 3 , 7 , not legal move
&{6 0 0xc000004510} , 4 , 0 , not legal move
&{6 0 0xc000004510} , 4 , 1 , not legal move
&{6 0 0xc000004510} , 4 , 2 , not legal move
&{6 0 0xc000004510} , 4 , 3 , not legal move
&{6 0 0xc000004510} , 4 , 4 , not legal move
&{6 0 0xc000004510} , 4 , 5 , not legal move
&{6 0 0xc000004510} , 4 , 6 , not legal move
&{6 0 0xc000004510} , 4 , 7 , not legal move
&{6 0 0xc000004510} , 5 , 0 , not legal move
&{6 0 0xc000004510} , 5 , 1 , not legal move
&{6 0 0xc000004510} , 5 , 2 , not legal move
&{6 0 0xc000004510} , 5 , 3 , not legal move
&{6 0 0xc000004510} , 5 , 4 , not legal move
&{6 0 0xc000004510} , 5 , 5 , not legal move
&{6 0 0xc000004510} , 5 , 6 , not legal move
&{6 0 0xc000004510} , 5 , 7 , not legal move
&{6 0 0xc000004510} , 6 , 0 , not legal move
&{6 0 0xc000004510} , 6 , 2 , test
&{6 0 0xc000004510} , 6 , 3 , test
&{6 0 0xc000004510} , 6 , 4 , not legal move
&{6 0 0xc000004510} , 6 , 5 , not legal move
&{6 0 0xc000004510} , 6 , 6 , not legal move
&{6 0 0xc000004510} , 6 , 7 , not legal move
&{6 0 0xc000004510} , 7 , 0 , not legal move
&{6 0 0xc000004510} , 7 , 1 , not legal move
&{6 0 0xc000004510} , 7 , 2 , not legal move
&{6 0 0xc000004510} , 7 , 3 , not legal move
&{6 0 0xc000004510} , 7 , 4 , not legal move
&{6 0 0xc000004510} , 7 , 5 , not legal move
&{6 0 0xc000004510} , 7 , 6 , not legal move
